filename,transcript,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,tonnetz_mean,tonnetz_std,zcr_mean,rmse_mean,grammar
audio_163.wav," So, one of my favorite hobbies is Ikin. The somethings special about immersing myself in nature, away from the other and bustle of daily life. I love the feeling of exploration as I trek along wind and trails surrounded by touring trees, majestic mountains and bubbling streams. Each step brings a sense of adventure and discovery. As I uncover eating gems like secluded waterfalls or breathtaking viewpoints, Ikin also provides a great workout allowing me to challenge myself physically while enjoying the beauty of the outdoor. Whether it's a leisurely stroll through a nearby park or a more strenuous trek in a remote wilderness area, Ikin always leaves me feeling refreshed, rejuvenated and con...",-293.33005,126.6733,12.739284,65.59682,0.48870602,40.653164,17.119724,36.34355,-22.215263,24.228104,-9.585386,20.256882,-11.5604515,16.4039,-9.886583,16.604458,-9.336846,13.591808,-8.551934,11.878185,-9.355473,11.492405,-5.6070776,10.388808,-1.8435878,9.3761635,0.32750797,0.32109654,20.516435199129305,6.46039315382427,-0.0004697661996592,0.1866622755930711,0.2389200716353834,0.044182934,5.0
audio_167.wav," My favorite hobby is listening to the music. Whenever I get the free time or when I am nervous or upset a little bit sad, I try to listen to music. Whenever I listen to music, my mood and my mind sets very quickly into the positive mode. Everything vibes at good and my mind becomes fresh and clear. If I start any work after listening to music, it leads me to success very easily. I feel when an energetic and very anxiety, my interest goes keep on moving when I listen to the music. Depends on my mood, I listen to the classical songs, movie songs, old songs and melodies. I like melody songs very well.",-305.02213,126.23622,50.24949,44.572327,5.2452774,29.964983,18.21098,27.074984,-5.88566,19.001839,-13.7986555,19.845295,-20.639423,18.443754,-12.634903,15.29611,-9.403667,16.544205,-10.572724,11.878645,-10.481532,10.781949,-3.8483007,11.094218,0.9476195,10.854833,0.3235753,0.33096042,19.15528661225105,5.705034953312469,-0.009581218664034,0.1425625819892694,0.1431311464157348,0.053203486,2.5
audio_168.wav," My most favorite hobby is cooking and I mostly enjoy my time with cooking whenever I'm at home because that will give me some peace, it will give me some happiness. Yeah, basically the cooking needs some tools like utensils, like food items, the raw materials required to cook the delicious food. Yes, I enjoy the practicing my hobby on my own. Yeah, I will practice it my own not with any others but with my mom also I will enjoy cooking. We both enjoy cooking that is my best hobby and whenever I feel sad I will always cook. I also prepare some delicious food. Whenever I am feeling low I will cook my food with my mom. It will be a best memory for me.",-313.01712,106.58666,74.66224,49.395412,3.0668054,38.74248,7.973401,33.111,-41.97807,36.14607,-9.412909,20.806776,5.295644,12.083422,-6.1272817,15.062595,-16.099241,17.999557,-10.742169,11.731671,-6.8202963,11.3192625,-0.42110166,10.037582,2.971154,10.04893,0.28625724,0.32977563,21.482799173001304,7.065129674016996,0.0006911980746908,0.1694939422146241,0.1488246409910809,0.06947903,3.0
audio_17.wav," I am describing about my happy hobbies. I would like to listen to songs when I was in free time and again I started to do things about myself to take care of myself and finish all of my things. Describing a favorite hobby, what do you enjoy the most about your hobby or there are any tools that you need to use for your hobby, do you enjoy practicing your hobby and your own or other with others. I mostly like to spend time with myself only to take care of myself.",-283.21454,83.09298,105.579926,40.484203,-0.20369855,28.965082,13.903629,33.464874,-11.929811,26.649073,8.306514,17.618933,-7.373035,13.194795,-2.256954,15.584148,-12.680785,15.080517,-7.713423,10.09525,-10.208518,10.503258,-13.154721,12.288549,-2.406012,11.100174,0.3065678,0.3310649,19.23856968652484,5.5266814235313095,-0.0128178209171711,0.167762541886521,0.1229626713966836,0.061955906,2.0
audio_184.wav," I'm describing my favorite obi. My favorite obi is travelling. What I enjoy most about my obi is the fact that I get to see places, experience the culture of people, know how they think, know how they behave. I don't need tools that I use. I use all I need is just my backpack containing things I need to survive, my clothes, my toothbrush, my soap. I use my soap, just normal basic things to survive and my camera to take pictures from remembrance. Then do I enjoy practicing this obi or my own obi with others? I enjoy practicing it with others. So I go with like mind tools, I also like travelling and we go and experience it together because it's more fun when others are with you. So we can take advantage of the situation and sometimes they can also be of a point.",-338.46332,131.91232,93.53493,68.524086,10.42178,37.78473,35.916924,35.913666,5.8144197,22.94023,1.6160216,17.742376,-5.5337687,19.654898,-0.6471839,16.506802,-15.087085,17.523336,-6.674706,13.659506,-6.647652,11.641733,-11.844395,12.610415,-7.326202,10.237361,0.3971664,0.3064104,18.396958441969915,5.071977206546598,0.0027699570023061,0.1284751272217751,0.1226883340821352,0.04210622,3.0
audio_185.wav," My favorite hope in the world is watching sports. I am an advocate lover of sports, all different kinds of sports. Soka, cricket, rugby, and for one you name it. I do not mind watching it on my own in the weekends. Special on Saturdays. I can watch sports from the morning up until midnight at 12 a.m. because everything is playing. I do not just love it because I just watch it. Because when I was growing up, I was exposed to a lot of different sports. So I play most of the sports. I play volleyball, I play cricket, and I play soccer. And once in a while I would play tennis. So it's something that I both love and even enjoy watching. Now that I've gotten older and life is busy, I just watch now. I can't do much playing. There's not much time. But I...",-313.58875,111.50979,84.166626,67.71798,18.286562,41.680485,17.283844,31.154533,13.307862,19.66835,8.201009,18.712896,-8.13118,19.093077,-11.362266,19.415005,-0.8593628,17.338367,1.4131036,14.113546,-7.8172255,11.812331,-3.4872432,10.786229,-3.674267,11.281413,0.33120677,0.3070997,19.80849521340252,5.2173253971968006,-0.0129965583253979,0.1221751549189131,0.1523934101271299,0.057156254,4.0
audio_186.wav, My favorite hobby is reading books. What I enjoy most of this hobby is diving deep into subjects that interest me. I will pick a subject and I can focus on specific aspects of it and learn more about it. The only tools that you need for this hobby are books. I try to read one book a week. I typically practice this hobby alone. But one of the aspects I enjoy most of this hobby is that I get to share my experience reading books with others and discussing the topics of the books and how I perceive them and how they have changed me.,-385.24658,143.10915,78.3265,76.67179,10.720518,43.74702,39.325485,45.335407,-8.471472,34.240406,-11.072709,20.468922,-17.98922,29.619501,-12.201755,19.897932,-9.592474,19.547571,-16.158266,19.609535,-9.479355,13.946094,-0.65476066,11.260173,-12.905947,14.418172,0.37693736,0.31191975,20.458445418572285,6.631711899166705,-0.0080842483883839,0.1185995523467784,0.172118977756004,0.047311835,4.0
audio_188.wav," My favorite hobby is painting. I really enjoy putting a paintbrush to a canvas and seeing what happens. I am not trained in any way so things can be very random. My art and sketches and paintings. I tend to do it on my own, but it is quite fun when you are with a friend and both have the same topic and see what both of you come up with.",-353.81216,148.65622,41.471363,48.396435,6.854287,37.24522,29.784946,32.983177,-9.111389,25.233734,-9.755192,18.608837,-9.572804,16.056587,-6.3519306,14.230105,-7.1329412,13.303443,-8.442186,11.267788,2.128957,9.862224,-7.845928,11.521249,-0.8583572,9.278734,0.3341743,0.31443766,20.258654515983043,5.799673027015559,0.0076054219882966,0.1833592169046939,0.1387119151025026,0.04131703,4.5
audio_194.wav," It's a very special night so I create weight and a reassurement soon. From this is a lot of onions and hot fine with a room of freshly baked bread filling. The kitchen, every moment fine cooking is a delightful journey of flavours and textures. Exploring various cuisines and experimenting that different ingredients excites me whether it's mastering art of bench face freeze, about 13 spy seas and in an Indian clay, I find joy in the process of learning and honing my culinary skills. Cooking allow me to express myself creatively like an artist, feeling a palette of flavours I enjoy. Challenges of cropping dishes that not only taste delicious but also look visually appealing. More over cooking some beef for me to connect with others, whether I am hosting a dinner party for friends or preparing a home made meal for my family. Like of sharing food things with my dogata creates cherish memories.",-326.41772,73.41329,124.110565,45.225758,8.255341,32.850235,2.4310513,28.438725,-14.233246,21.942177,-19.339296,23.745613,-7.6417847,14.310871,-3.2295508,12.785701,0.014530495,12.309535,-0.9768987,10.072659,-2.1431618,10.307362,-2.5048344,9.402544,-3.0527174,8.969319,0.27697894,0.32513508,19.58127251265369,5.08992535955012,-0.0063485590422303,0.1579539746180627,0.1083147172856762,0.06425541,4.5
audio_2.wav," People in the market are selling just about anything and everything. You can hear everyone screaming and talking over each other, making offers. The crowded market scene makes me want to run out of the door as soon as possible, and I picture this happening midday.",-364.12308,156.01468,50.090588,58.944874,-2.4934833,43.606285,18.927736,33.212128,-11.762044,27.085558,-4.5545635,19.793888,-15.800911,22.837027,0.7400156,16.506453,-5.705898,16.577936,-14.104094,16.53199,6.08335,13.979077,-14.08297,16.139069,-6.982128,10.47773,0.36155304,0.32935598,19.925327661816556,6.637378275090941,0.0030987981468134,0.1650202295898424,0.1636249492694805,0.03729437,4.0
audio_200.wav," One of my favourite hobbies is listening to music and relaxing. I do this with my family or by myself. If I do by myself, I like to listen to music in a quiet room, thinking of something relaxing. What you're thinking about a particular topic, of course I need music and I have my headphones so I can block out any of the noise. But with others, I do this probably in the kitchen or in the living room, I do play music, music and we dance. It's something that I like doing with my family, especially in a 5-day Saturday, on the 2nd, on the 10th weekend and maybe to relax as well. I really enjoy practicing this with myself and with others and it makes you feel good, it makes you relax.",-347.3045,57.453053,79.74148,49.987118,25.65776,32.840473,9.231357,23.775934,-10.223829,16.23664,-18.259739,15.9710455,-17.596304,12.574881,-2.2239945,11.931336,-3.242704,13.780845,-2.5636299,11.380299,-10.169846,10.481256,-1.3894669,9.183307,-12.425846,7.913559,0.28984782,0.3180158,19.1873610321347,4.753529498632961,0.0324438742204841,0.164119741606793,0.1964562429279819,0.041216206,4.5
audio_202.wav," My favourite hobby is watching Airplane. I love Airplane. Airplane is my life. I have everything Airplane related in my life. I've spent so much money, a little merch and stuff, but it's just so thrilling to watch, entertaining. I love Daniel Carter. The only thing I need to watch is Kero's big sense. It's fine. I've watched it live, which is really good. I would love to have that experience of being an F1 car I'm driving, but the time being I just drive by and call. I get to F1 car and I like how I'm going to drive well. I like how I'm going to go to F1 car and I like that experience. It's really good. I love F1.",-369.65155,116.692314,116.82685,74.44943,-7.4597235,37.846905,24.61928,32.148964,-9.9865465,19.363916,-35.411766,27.693571,-2.7179012,14.882129,-12.948313,14.911661,-13.386566,12.8367195,-1.310648,10.668349,-11.784651,11.33836,-8.701062,10.0186825,-7.908861,8.245812,0.34276387,0.33934683,19.76153762516576,7.36935866218235,0.0288210927404975,0.1890354040469729,0.0995199893118892,0.067521416,5.0
audio_205.wav," My favourite hobby is taking photographs and printing pictures in the dark room. The thing I enjoy most about it is the process of going out or in the studio taking pictures and not getting a chance to see what they look like before the film is processed, developed and the pictures are printed or developed as well. I use different chemicals to create the photographs and also different chemicals are used for processing the film. They need to be stored in the appropriate environment to ensure that they don't deteriorate, which can affect the quality of the photos. I mostly enjoy practicing on my own, although I do like to take photographs with others and also teach them in the dark room.",-280.33383,116.82882,40.056942,76.175804,2.304817,46.79086,6.322741,32.56342,-11.342485,24.901253,-17.325174,23.707815,-14.052638,18.27796,-3.6276665,14.870358,-17.753788,19.017517,2.5863564,14.2299595,-14.096392,14.075863,-2.1035945,11.150102,-7.97219,10.197005,0.36885148,0.3139092,19.467508477547256,5.444830768447305,0.0062186286594919,0.1575364979397458,0.2306748612772461,0.04650945,5.0
audio_210.wav," I'm sorry, I'm sorry, I'm sorry. I'm sorry, I'm sorry. I'm sorry, I'm sorry. I'm sorry, I'm sorry. I'm sorry, I'm sorry.",-397.4341,94.64508,114.74933,80.5974,23.659403,45.20297,16.8775,38.479115,-7.915489,22.63947,0.1622501,19.895407,0.77797365,19.483103,7.4790063,20.642015,16.524092,20.447039,13.720536,17.062193,3.2196808,15.436388,-3.2715025,15.51975,-2.6978176,13.602216,0.3685861,0.317346,23.16565780037606,8.828957000732558,0.0113816394124214,0.1427357101907956,0.0763294045503708,0.04637906,5.0
audio_212.wav," Yes, I always enjoy praying tennis because it is my hobby. I like it or tennis ball required to pray the tennis. But they are not expensive, so we can buy easily them. I always enjoy the tennis. I always enjoy praying tennis. I always have my friends every weekend, Saturday or Sunday. It will always make me feel fresh and enjoy me fun every weekend. I always spend a good time with my friend.",-371.6087,130.14667,65.492584,55.794056,-4.3997264,38.346478,13.6267395,33.337746,-2.6552255,27.080214,-3.7103422,19.667,-7.979776,17.55893,-5.708507,17.456116,5.603971,13.342201,15.007147,13.301441,10.253717,11.327941,-2.2369096,12.963356,-6.474243,11.059585,0.343287,0.31863788,19.80296115260417,6.168250906095701,-0.0020030685392242,0.144183131214647,0.1258944022896698,0.03291975,3.0
audio_223.wav," I'm a hobby is playing video games. It's just a computer, you know, you can get immersed in it. You can always look to improve. You can play with interact with many different people. The tools, they are a good computer. You know, the better technology you have, the better it is. I enjoy both doing it on-mountain, but it's definitely more fun with others. It's having funny interactions. And yeah, I think there's always new updates, new things are being introduced. It's a very fun experience.",-401.3167,128.74399,74.62579,54.582054,17.33452,27.57317,20.414253,30.46663,9.903211,19.333889,9.802488,14.126338,-10.673279,18.211008,-4.7241173,14.9310465,-1.0036515,10.86221,-7.814237,11.988215,-3.5390735,9.559137,-5.4955435,9.865403,-3.4598725,8.890886,0.2909581,0.29856628,18.553777343981736,4.840265028151934,-0.0318509926875195,0.132661176337101,0.1346616247337593,0.029407056,4.0
audio_226.wav," I would say that my favorite hobby is probably reading, especially history, music history, world history, American history, ancient history. The main thing that I need for that, of course, is paperback books, hard copy books, my kindle, which I can read on my phone, on my tablet, on my computer, and it's a personal thing. I generally read on my own in the evening time before I go to bed, or maybe if I'm on a flight headed somewhere and waiting in the barber shop to get my haircut, so it becomes kind of a thing that you do when you have some time, it's to kind of chill and relax mentally by yourself.",-320.4344,126.95895,86.68242,73.598915,6.655409,40.54043,26.773325,36.585495,-17.860968,24.192762,-25.49299,27.176962,2.8503406,20.956884,-12.703701,14.896096,-16.164373,15.053095,4.9953547,13.566429,-11.282181,12.810982,0.3407669,11.076299,-3.3946192,11.540432,0.38128027,0.31147012,19.63653568443512,5.840938747482879,-0.0020036545713885,0.1097836791211446,0.1746702332427536,0.048275102,5.0
audio_23.wav," My favorite place to visit is Hart the BS Sport as in South Africa in the Valle or North West. So what I like about the place that is just magical, we call it our little Paris, hence South Africa. It's very beautiful, but I would advise you to always visit when it's summer because it's usually cold. The place is beautiful, the place is magical. There's even a place where you can basically lock, you can buy locks and then you just lock there. You basically sing that you are you and your partner, boyfriend or girlfriend are going to be together. So you're locking, you're basically using that lock to show your commitment. It's very beautiful. I love it.",-345.48914,107.89787,91.163055,51.96921,2.2574835,37.397423,36.70841,41.87672,-6.0566497,23.66036,2.279691,19.052029,-5.1621056,15.366985,-13.969555,19.423126,-1.3202778,14.261063,-5.807789,10.778334,-8.131665,10.006611,4.805922,11.685449,-5.7800083,8.528395,0.37031418,0.31972584,19.17907507845663,5.54637830040288,0.0147491988650966,0.1176220921557757,0.1270631052815495,0.040746916,5.0
audio_236.wav, My favorite hobby is just playing the video game and playing cricket. I use the phone to play the video game. I have enough to play the cricket because of the four years I am simply the endless continuous playing the FIFA. I do shoot two other games like PUBG and I also get a bit more playing cricket. But normally I really play the FIFA in my phone. I play with my friends and near my friends. I love to play 2-1 our day.,-289.21866,51.99776,63.072987,32.89216,14.383903,21.508076,18.36353,22.150349,-0.36368722,11.777333,3.3183773,10.976634,-9.251429,12.884562,-0.93902975,11.744465,-7.173741,12.220052,-1.6455492,11.616454,-10.702104,8.488958,-1.9065747,8.410932,-3.8445675,9.406884,0.40844515,0.32720813,16.764139760971855,4.236518513205114,0.0076492417624047,0.1372950551352236,0.1975308256789137,0.028642267,3.0
audio_237.wav," Greetings. I am about to describe my favorite hobby. My favorite hobby is to read books. What is the thing that I enjoy most about my hobby is because when reading books it gives you a piece of mind and it also gives you a lot of knowledge. You can learn a lot of vocabulary from what you learn and you can also use it in your daily life. There are certain tools that I use in order to read. For example, I have a lot of books from which I most commonly read but I also use the phones and laptops in order to read because there are many free apps and also paid apps in order to provide you books. I enjoy practicing the hobby on my own because reading alone is a kind of piece and it is also very soothing. But I also suggest others to read a lot of books because it can greatly improve their vocabulary and it also can help them to improve themselves.",-318.5586,90.94507,104.59521,58.980343,25.591644,41.798233,1.1285375,33.122208,-25.202412,26.947418,-12.76865,24.403227,-7.2031446,16.412134,-12.718146,17.877464,-3.9364362,15.915127,-1.6583004,11.875749,-8.601118,11.655422,-8.25021,12.290731,-4.079588,10.322777,0.29740536,0.33093464,20.54858304586142,5.759580288369119,0.0013461024657504,0.1392776071724882,0.1381391336361821,0.070534855,3.0
audio_239.wav," So, the topic is, man, describe your favorite hobby. So, my favorite hobby is to trade in stock market. So, after the call, the stock market, industry booms and it is not my hobby, it is also my passion and I will use many tools for to do trading like market pulse, trading view, up stocks and many more. I am very happy to do this hobby and this is my long-term goal and this is my very best hobby to own your with others.",-349.2325,91.11803,103.415596,58.263416,26.60058,34.39414,33.02897,34.2035,10.680477,19.597574,-4.820606,21.454172,-3.3497117,16.587492,0.17926145,14.290838,-0.037734985,17.267174,-15.885108,16.357208,-7.8825274,13.006806,-5.346709,13.319899,-11.348968,12.670002,0.3342994,0.32174265,19.457937540720696,5.333955825122699,0.028468514660812,0.1329551689745259,0.1015069470434131,0.053699598,2.0
audio_240.wav," The most enjoyable moment in my hobby is coding. I think coding is a platform in every platform like Lead Code, Hackerang and coding ninjas. I practice on all that platforms. Now I am realize that the coding is important but the number of problems is not important. We have to solve the problems based on the difficulties. I always use to solve the problems with medium and easy level. From now on I want to make sure that the hobby should be interestingly applied to improve my skillset. I think I want to improve the at field. Definitely according to coding it will require either a laptop or mobile. I will prefer laptop because it will be suitable to...",-332.33215,94.99668,101.10906,50.4048,-8.865891,46.710102,2.2374766,35.20644,-11.949683,24.89684,-16.520475,20.87591,-14.881136,15.775079,-11.231602,16.191685,-8.166418,14.827485,-8.612553,12.01784,-10.01713,11.510355,-4.7607174,10.519909,-3.847481,9.46814,0.28415567,0.32901627,20.176957928677897,6.407452841747996,-0.0023575290553567,0.1598198974115024,0.1055242830352463,0.06543861,3.0
audio_241.wav, My favorite hobby is playing basketball. Basketball is a sport which I like the most out of other sports. And I've been playing in practicing basketball since I was a child. I used to go to a court where we had a coach named Satendra Balsa. And I used to go there daily to four or two hours to practice basketball and play. I enjoyed it very much. I played along with my brother and my friend. And I was in the team too. And I played some tournaments as a junior in the basketball. And eventually I grew up in Lecmetown. So I stopped playing basketball. But now currently I'm college and I have started playing basketball from the past two years. And I practiced almost daily. I played with my friends the most three times. And I loved it the sport.,-378.04633,116.29178,131.44443,79.35946,-2.7000902,41.529915,-3.7583444,35.2318,1.0409694,22.360415,-17.160599,22.454374,-18.268562,20.39335,-5.6234035,14.48203,-3.3588133,14.087521,-13.653718,16.635317,-10.488131,12.204155,-6.6484814,10.731445,-5.432848,9.321323,0.3006697,0.31815144,21.30448463529393,7.067920261648904,-0.0210962334596381,0.1747972840034886,0.090010150425985,0.05336511,4.5
audio_244.wav, My favorite hobby is watching movies. So watching movies is just like entertainment ourselves are to read from tension or stress. So majority watch movies so while in holidays or vacations. But my hobby is to watch in while exams because while examinations brain is all about the tension or think about exams only. But if I believe in that at that time if you see watch under 10 hours to just obey our tension of exams it will help. The tools I use is maximum and it is not even locked up and they were required here once only. And I watch the movies alone not with any others because watching is enough to watch movies and entertainers and to leave from any other surroundings also.,-346.47354,117.326485,117.98238,70.51986,5.999899,38.205948,22.703224,33.36153,-2.7774577,19.88452,-0.34442675,14.297908,-10.503704,15.453212,-14.545576,13.21997,-7.3392863,13.471589,-6.9649644,11.908793,-2.6595292,12.254237,-6.257494,10.479405,-4.2571077,10.061859,0.36631376,0.31603202,19.674932507958143,5.645315286100972,-0.0053534488345602,0.1351239697311895,0.1202500478401224,0.052507963,2.5
audio_245.wav, My favorite hobby is playing volleyball socially. I enjoy playing with friends and having an environment where everyone is enjoying themselves while doing some exercise. There I have knee pads that I use for volleyball. That's about it. I enjoy practicing volleyball with others but it's difficult for me to do so. So I practice on my own. It's a fun sport and I play socially every Saturday for an hour and 45 minutes.,-336.92352,126.07924,100.56547,77.113304,7.2935376,46.22415,17.476866,33.920616,-10.111986,29.483305,-9.601112,23.062477,-0.6263605,19.847258,-16.040903,17.170214,-4.7085238,15.246006,6.159994,14.410142,-1.6320237,11.954338,-4.53114,9.783994,-5.296871,11.390626,0.34598637,0.3019317,19.486082060163906,5.301737516972522,0.0053940366340631,0.1394409632677936,0.128080256125156,0.04617034,5.0
audio_250.wav, I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to be a little bit more careful. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom. I'm going to go to the bathroom.,-405.27524,98.374214,90.57903,60.400482,28.78241,47.89775,32.1928,23.10463,-9.180587,24.751324,24.730772,14.008253,4.496199,17.138542,11.067926,13.171121,10.938273,11.75282,8.148446,11.84699,12.989715,12.408185,10.350864,10.866701,11.625207,11.268184,0.42843714,0.29157832,19.922314972972597,7.745869722917012,0.0038910555315447,0.1037124764611793,0.0938875647689952,0.033651225,5.0
audio_252.wav, get there you mustn't ever forget your past you call open up your vonsteln lost your past lost your ambush I'll be back to you. I'll be back to you. I'll be back to you. I'll see you. I'll be back to you. I'll be back to you. I'll be back to you. I'll be back to you. I'll be back to you. I'll be back to you. I'll be back to you.,-388.67587,95.577324,119.64606,88.70819,25.597889,45.353138,3.2208276,24.538818,8.227937,20.826698,2.0731745,15.446742,8.473585,19.42424,16.030853,17.876173,3.6176684,13.088542,-3.0538769,17.367315,5.612014,15.055922,10.042904,10.422872,3.884452,10.206863,0.40392944,0.31783748,21.20552234988933,8.028260736907605,-0.0370097159134962,0.1513264731307687,0.0502260500343955,0.057120334,2.0
audio_254.wav," I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. I'm not going to do it. Iay, hal videos Iow, laks sa ill RUN, oh",-378.0121,102.43622,81.277306,59.2786,4.125186,41.04372,21.596273,24.914366,17.44944,22.93231,33.11774,27.020374,13.760954,19.46006,-0.15297787,15.291784,7.8418694,14.475559,-1.5398265,11.874885,-2.1642067,11.238919,-0.9842572,9.919213,-2.90634,10.111653,0.4217233,0.3042157,20.9038562123242,8.399360215712203,0.0072516770524907,0.1538078902733288,0.0844081646380703,0.046749424,4.0
audio_255.wav," I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry. If I were to be thrilled, I would not have any money. If I were to be thrilled, I would not be pleased. Let me wait. If Abs! Let me be thrilled! I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired. I'm tired.",-374.16092,82.51737,104.61528,62.61181,17.629286,51.756363,14.260239,30.688807,3.617582,26.722898,22.002272,18.950394,24.430498,18.482157,11.759921,16.737812,5.035048,16.107014,7.942708,13.740151,14.076198,13.262696,2.9151142,11.931269,-1.5147312,11.236479,0.39238614,0.31523028,21.03952045173757,7.701039203661042,0.0061869589879499,0.135510318326935,0.0702374331506302,0.049724627,5.0
audio_256.wav," Saturday commercial a fifth breath ofadin fire Out here, you have to experience only life which can happen I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being. I'm not a human being.",-349.49487,75.51948,61.994205,48.892,13.706116,32.909138,44.16244,27.568052,-3.3513007,16.246284,33.64319,17.949614,-0.008552035,15.834643,11.842027,14.090046,16.81742,14.68135,4.1797233,13.091505,2.570155,13.152594,-5.009875,13.548178,6.9649925,8.704326,0.48642102,0.32944223,20.899042003790072,8.997803150479797,-0.0013019508810999,0.1548518914333863,0.1218534356395453,0.043851502,3.5
audio_259.wav," So I'm describing the best day of my life, at least so far. I love the beach and there is a very special beach that I went all my life since I was a little girl. And every time that I go back to this beach, I have great memories and I have a great time. So the best day of my life was at this particular beach and I was not expecting to go there. So it was a surprise. It was for my birthday. I think I was 15 or 16 maximum. And it was a whole day spending there and just walking around and having some sunbathing too. And also eating a great ice cream and having fun with my...",-299.54767,90.86531,80.81998,62.910797,27.090776,42.002247,14.512293,31.161106,-7.952595,25.25871,-13.718118,19.638578,-17.98151,17.183338,-3.3953683,18.035913,-6.7623696,14.575864,-2.085921,10.75421,-10.836676,10.684159,-11.835666,11.095057,-7.7565947,9.972578,0.29385722,0.3271612,20.674439745985563,5.966614465432836,-0.021051001738871,0.1976049152746523,0.1390571959864217,0.08011652,4.0
audio_265.wav, I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm going to have to go back to the room. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm out of breath. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing. I'm going to do a little bit of the same thing.,-418.2158,80.32209,106.72951,72.93889,36.73139,49.617542,16.710253,23.02768,18.658815,20.34179,11.12193,13.639795,8.891019,15.070603,12.020202,13.59622,6.5895934,13.010461,3.1185079,12.2749605,6.0668116,11.50708,6.472189,10.0871105,2.5279627,8.1214905,0.44455317,0.29758716,19.316748693235585,6.537845610025444,-0.0056125250801143,0.0907772363614459,0.0370106041483757,0.04573826,4.5
audio_270.wav," The best day of my life Incluses the day I get best to my daughter His life was not good But after her birth she kind of gives me papers She wants to find a better life To be alive and also to be with her And also another And also another Yeah, based off my life was also when I graduated When I finished my degree Then this cause I was able to finish it And I was happy that finally I'm done I'm gonna be able to have money and be able to provide for my daughter And then that was what I ever wanted So there are people who offered life and give her the best life And yeah she wants her so those have been the best days of my life",-299.34586,103.00811,90.384346,49.01179,-3.1530037,48.38145,42.596134,35.72032,5.4330115,25.860939,-7.192453,23.766836,5.0500803,17.450218,1.2814351,19.825071,-5.7125306,17.67602,-10.943937,15.424824,2.5199316,15.815083,7.2197194,13.336985,-3.8137448,11.762044,0.30723152,0.31784275,20.932241314604774,5.904694988660435,-0.0024183060295071,0.1320753621125398,0.1118962264543397,0.055656906,3.0
audio_272.wav," That day, the best day of my life is my 10th class public exams because I started studying from 8th standard very seriously because of my mom only. She used to study me very hard working women. So my teachers, my search are encouraging me to do learning or to do task very seriously. So I started learning very seriously from then from 8th class. In the public exams, I got it 10 by 10 CGPA so that it was a proud moment to me and made my mom proud at that day. That was my best day forever. I can make my mom proud. She used to call me Bungar Thally when I got the award. I also got the award from...",-339.99805,95.636314,104.59806,56.763733,12.628334,38.52798,12.155356,34.021152,-24.966715,27.949083,-19.505661,23.95897,-15.426958,15.138023,-20.375769,16.725908,-13.926663,14.686127,-4.395177,11.460244,-8.867295,12.071676,-4.1924253,11.124006,-7.3212357,11.250147,0.26601687,0.3288654,20.69816204615457,6.370406755460889,-0.006484424140122,0.1742011332698604,0.1054643299886847,0.087637305,3.0
